Dimension,Min,Q1,Median,Q3,Max,Mean
U1-value,0.0,0.0001630013627982,0.0206513060437842,0.1004921755850251,0.5970223084480052,0.07121628710798228
CS2-value,0.0,0.0,0.0,1.0,1.0,0.42857142849873214
IN3-value,0.0,0.0,0.0,0.03903345724907055,1.0,0.16297225015522865
RC1-value,0.0,0.0,0.0,0.0005500773125405,0.4067818353121899,0.01761869420056427
RC2-value,0.0,0.0,0.9997791090146877,0.9999996602973901,1.0,0.6522915978008565
IN4-value,0.0,0.0,0.0,0.9987525110948386,1.0,0.42985511066967425
